State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,12:00,1/8/2015,21:00,1.55,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,13:00,1/8/2015,22:00,1.22,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,14:00,1/8/2015,23:00,1.29,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,15:00,1/9/2015,0:00,1.38,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,16:00,1/9/2015,1:00,1.05,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,17:00,1/9/2015,2:00,1.09,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,18:00,1/9/2015,3:00,0.91,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,19:00,1/9/2015,4:00,0.83,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,20:00,1/9/2015,5:00,1.53,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,21:00,1/9/2015,6:00,1.62,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,23:00,1/9/2015,8:00,0.92,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,0:00,1/9/2015,9:00,0.8,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,1:00,1/9/2015,10:00,0.74,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,2:00,1/9/2015,11:00,0.57,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,3:00,1/9/2015,12:00,0.4,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,4:00,1/9/2015,13:00,0.34,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,5:00,1/9/2015,14:00,0.36,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,6:00,1/9/2015,15:00,0.44,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,7:00,1/9/2015,16:00,0.65,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,8:00,1/9/2015,17:00,0.87,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,9:00,1/9/2015,18:00,1.34,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,10:00,1/9/2015,19:00,1.16,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,11:00,1/9/2015,20:00,0.63,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,12:00,1/9/2015,21:00,0.62,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,13:00,1/9/2015,22:00,0.8,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,14:00,1/9/2015,23:00,0.93,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,15:00,1/10/2015,0:00,1.45,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,16:00,1/10/2015,1:00,1.6,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,17:00,1/10/2015,2:00,1.79,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,18:00,1/10/2015,3:00,1.43,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,19:00,1/10/2015,4:00,3.39,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,20:00,1/10/2015,5:00,1.46,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,21:00,1/10/2015,6:00,1.21,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,22:00,1/10/2015,7:00,0.72,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/9/2015,23:00,1/10/2015,8:00,0.77,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,0:00,1/10/2015,9:00,0.81,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,1:00,1/10/2015,10:00,0.91,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,2:00,1/10/2015,11:00,0.8,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,3:00,1/10/2015,12:00,0.39,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,4:00,1/10/2015,13:00,0.22,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,5:00,1/10/2015,14:00,0.19,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,6:00,1/10/2015,15:00,0.23,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,7:00,1/10/2015,16:00,0.34,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,8:00,1/10/2015,17:00,0.37,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,9:00,1/10/2015,18:00,0.53,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,10:00,1/10/2015,19:00,0.51,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,11:00,1/10/2015,20:00,0.58,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,12:00,1/10/2015,21:00,0.64,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/10/2015,13:00,1/10/2015,22:00,0.71,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
