site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
3774,2015-01-03,18,13.41,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,,A60,0,Long Beach-2425 Webster Street           
3774,2015-01-03,19,13.05,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,,A60,0,Long Beach-2425 Webster Street           
3774,2015-01-03,20,11.85,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,,A60,0,Long Beach-2425 Webster Street           
3774,2015-01-03,21,10.39,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,,A60,0,Long Beach-2425 Webster Street           
3774,2015-01-03,22,9.34,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,,A60,0,Long Beach-2425 Webster Street           
3774,2015-01-03,23,8.81,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,,A60,0,Long Beach-2425 Webster Street           
2899,2015-01-03,0,7.03,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,1,6.42,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,2,6.34,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,3,6.54,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,4,5.96,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,5,5.78,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,6,5.63,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,7,5.81,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,8,7.42,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,9,10.10,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
2899,2015-01-03,10,12.24,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Los Angeles-North Main Street 
