site,date,start_hour,value,variable,units,quality,prelim,name 
3774,2014-01-18,18,0.6935,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-18,19,0.7790,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-18,20,1.2438,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-18,21,1.5117,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-18,22,1.9785,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-18,23,2.3417,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-01-18,0,1.1324,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,1,0.9748,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,2,0.8685,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,3,0.6526,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,4,0.6359,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,5,0.8668,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,6,1.0353,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,7,1.1800,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,8,1.0587,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,9,0.8848,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,10,0.6982,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,11,0.6108,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,12,0.5437,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,13,0.5050,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,14,0.5005,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,15,0.8895,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,16,0.8630,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,17,0.8347,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,18,1.1670,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,19,1.3953,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,20,1.8023,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,21,1.9038,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,22,2.1233,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-18,23,1.5935,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2014-01-19,0,0.1051,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,1,0.0978,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,2,0.0340,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,3,0.1147,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,5,0.1700,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,6,0.2756,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,7,0.0517,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,8,0.0263,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,9,0.0988,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,10,0.1158,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,11,0.2117,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,12,0.1422,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,13,0.1017,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,14,0.0783,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,15,0.1290,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,16,0.2135,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,17,0.2440,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,18,0.2817,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,19,0.2130,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,20,0.1172,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,21,0.2460,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,22,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-19,23,0.0177,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2014-01-19,0,2.0864,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,1,1.8755,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,2,1.7580,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,5,2.0967,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,6,2.1412,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,7,2.1213,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,8,2.0125,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,9,1.7925,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,10,1.3443,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,11,0.8522,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,12,0.6244,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,13,0.4577,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,14,0.5108,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,15,0.6280,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,16,0.7208,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,17,0.9220,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,18,1.3980,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,19,1.6560,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,20,1.9098,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,21,2.0940,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,22,2.2732,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-19,23,1.9656,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-01-19,0,1.6730,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,1,1.3682,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,2,1.2555,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,3,0.9578,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,4,0.8720,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,5,0.9710,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,6,0.9760,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,7,1.0543,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,8,0.8690,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,9,0.7403,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,10,0.8373,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,11,0.5365,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,12,0.4540,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,13,0.4840,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,14,0.5400,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,15,0.8240,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,16,0.8802,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,17,0.9473,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,18,1.3043,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,19,1.5787,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,20,1.7128,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,21,1.8465,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,22,1.8400,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-19,23,1.4444,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2014-01-20,0,0.0830,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,1,0.0018,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,2,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,5,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,6,0.0013,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,7,0.0742,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,8,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,9,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,10,0.0180,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,11,0.0103,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,12,0.0012,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,13,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,14,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,15,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,16,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,17,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,18,0.0300,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,19,0.3115,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,20,0.3237,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,21,0.0375,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,22,0.0030,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-20,23,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2014-01-20,0,1.7139,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,1,1.7943,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,2,1.8578,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,5,2.3103,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,6,2.6330,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,7,3.5953,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,8,3.0500,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,9,2.1633,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,10,1.6392,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,11,1.0468,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,12,0.9363,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,13,1.0085,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,14,0.9479,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,15,0.7392,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,16,0.7592,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,17,0.6707,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,18,0.5668,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,19,0.6400,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,20,0.8485,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,21,0.9095,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,22,1.0105,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-20,23,1.0063,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-01-20,0,1.6656,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,1,1.4728,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,2,1.3977,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,4,0.9438,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,5,1.1918,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,6,1.3787,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,7,1.5393,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,8,1.4945,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,9,1.1843,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,10,0.8157,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,11,0.6087,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,12,0.5227,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,13,0.5405,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,14,0.6503,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,15,0.7777,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,16,0.7208,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,17,0.7868,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,18,0.8340,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,19,1.2340,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,20,1.3987,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,21,1.6433,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,22,1.7747,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-20,23,1.2878,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2014-01-21,0,0.0289,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,1,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,2,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,5,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,6,0.0003,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,7,0.0407,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,8,0.1332,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,9,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,10,0.0042,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,11,0.0070,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,13,0.0018,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,14,0.0213,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,15,0.0568,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,16,0.1421,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,17,0.1145,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,18,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,19,0.0023,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,20,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,21,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,22,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-21,23,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2014-01-21,0,1.0545,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,1,1.1302,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,2,1.1598,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,5,1.6728,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,6,2.3190,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,7,3.2135,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,8,3.1323,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,9,1.6023,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,10,1.1707,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,11,1.0715,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,12,1.1872,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,13,1.1490,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,14,0.9772,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,15,0.9243,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,16,0.7386,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,17,0.4588,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,18,0.4615,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,19,0.4488,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,20,0.6057,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,21,0.7747,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,22,0.8547,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-21,23,0.8993,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-01-21,0,1.2033,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,1,1.0397,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,2,0.9208,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,4,0.5958,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,5,0.9282,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,6,0.9243,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,7,0.9873,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,8,1.1245,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,9,0.8520,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,10,0.7269,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,11,0.7717,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,12,0.5763,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,13,0.6087,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,14,0.5955,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,15,1.1453,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,16,1.3415,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,17,1.2535,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,18,1.4687,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,19,1.8753,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,20,2.1350,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,21,1.2927,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,22,1.1542,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-21,23,0.7535,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2014-01-22,0,0.0281,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,1,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,2,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,3,0.0000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,5,0.0103,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,6,0.0048,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,7,0.1068,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,8,0.0003,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,9,0.0208,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,10,0.1148,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,11,0.1458,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,12,0.1278,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,13,0.1352,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,14,0.1270,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,15,0.0767,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,16,0.1950,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,17,0.1613,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,18,0.2078,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,19,0.2093,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,20,0.1883,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,21,0.1817,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,22,0.1428,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-01-22,23,0.2336,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2014-01-22,0,1.0428,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,1,1.1220,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,2,0.8277,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,5,0.9723,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,6,1.1053,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,7,0.9633,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,8,0.7970,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,9,0.6627,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,10,0.8438,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,11,0.8318,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,12,0.5232,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,13,0.5273,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,14,0.5008,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,15,0.4485,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,16,0.5433,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,17,0.4788,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,18,0.3987,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,19,0.3605,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,20,0.3795,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,21,0.3772,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,22,0.3698,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-01-22,23,0.3339,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-01-22,0,1.1067,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-22,1,0.8968,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-22,2,0.8493,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-01-22,4,1.1756,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
