site,date,start_hour,value,variable,units,quality,prelim,name 
2849,2015-07-12,14,0.0060,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,15,0.0061,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,16,0.0060,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,17,0.0065,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,18,0.0071,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,19,0.0100,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,20,0.0116,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,21,0.0113,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,22,0.0086,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-12,23,0.0074,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-07-12,0,0.0137,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,1,0.0198,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,2,0.0169,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,3,0.0251,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,5,0.0262,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,6,0.0194,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,7,0.0172,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,8,0.0224,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,9,0.0142,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,10,0.0116,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,11,0.0059,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,12,0.0065,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,13,0.0040,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,14,0.0045,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,15,0.0041,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,16,0.0050,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,17,0.0048,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,18,0.0068,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,19,0.0066,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,20,0.0060,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,21,0.0157,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,22,0.0123,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-12,23,0.0192,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3818,2015-07-12,0,0.0129,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,1,0.0117,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,2,0.0196,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,3,0.0163,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,4,0.0329,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,5,0.0264,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,6,0.0349,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,7,0.0227,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,8,0.0207,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,9,0.0223,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,10,0.0193,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,11,0.0138,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,12,0.0150,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,13,0.0125,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,14,0.0126,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,15,0.0128,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,16,0.0136,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,17,0.0115,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,18,0.0178,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,19,0.0192,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,20,0.0233,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,21,0.0162,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,22,0.0107,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-12,23,0.0089,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
2899,2015-07-12,0,0.0261,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,1,0.0257,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,2,0.0272,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,3,0.0338,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,4,0.0578,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,5,0.0417,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,6,0.0255,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,7,0.0279,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,8,0.0210,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,9,0.0144,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,10,0.0121,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,11,0.0102,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,12,0.0054,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,13,0.0057,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,14,0.0052,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,15,0.0047,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,16,0.0049,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,17,0.0050,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,18,0.0061,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,19,0.0081,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,20,0.0089,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,21,0.0138,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,22,0.0180,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-12,23,0.0206,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-07-13,0,0.0087,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,1,0.0055,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,2,0.0056,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,3,0.0057,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,5,0.0091,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,6,0.0121,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,7,0.0136,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,8,0.0229,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,9,0.0188,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,10,0.0124,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,11,0.0115,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,12,0.0107,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,13,0.0112,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,14,0.0139,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,15,0.0128,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,16,0.0110,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,17,0.0101,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,18,0.0126,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,19,0.0150,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,20,0.0170,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,21,0.0184,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,22,0.0138,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-13,23,0.0134,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-07-13,0,0.0098,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,1,0.0106,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,2,0.0088,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,3,0.0107,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,5,0.0496,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,6,0.0236,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,7,0.0165,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,8,0.0140,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,9,0.0179,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,10,0.0134,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,11,0.0146,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,12,0.0161,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,13,0.0195,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,14,0.0177,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,15,0.0164,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,16,0.0154,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,17,0.0149,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,18,0.0122,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,19,0.0203,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,20,0.0166,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,21,0.0093,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,22,0.0156,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-13,23,0.0113,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3818,2015-07-13,0,0.0100,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,1,0.0072,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,2,0.0049,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,3,0.0052,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,4,0.0088,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,5,0.0148,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,6,0.0216,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,7,0.0134,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,8,0.0121,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,9,0.0097,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,10,0.0113,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,11,0.0224,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,12,0.0490,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,13,0.0608,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,14,0.0506,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,15,0.0435,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,16,0.0365,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,17,0.0448,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,18,0.0378,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,19,0.0471,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,20,0.0513,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,21,0.0483,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,22,0.0394,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-13,23,0.0493,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
2899,2015-07-13,0,0.0211,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,1,0.0190,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,2,0.0192,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,3,0.0265,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,4,0.0804,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,5,0.0711,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,6,0.0423,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,7,0.0425,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,8,0.0276,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,9,0.0439,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,10,0.0274,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,11,0.0283,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,12,0.0196,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,13,0.0150,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,14,0.0110,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,15,0.0082,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,16,0.0074,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,17,0.0084,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,18,0.0086,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,19,0.0092,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,20,0.0094,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,21,0.0123,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,22,0.0229,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-13,23,0.0267,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-07-14,0,0.0138,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,1,0.0149,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,2,0.0155,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,5,0.0159,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,6,0.0184,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,7,0.0364,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,8,0.0323,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,9,0.0252,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,10,0.0239,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,11,0.0168,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,12,0.0117,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,13,0.0090,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,14,0.0080,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,15,0.0073,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,16,0.0086,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,17,0.0103,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,18,0.0098,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,19,0.0114,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,20,0.0110,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,21,0.0110,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,22,0.0093,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-14,23,0.0089,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-07-14,0,0.0183,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,1,0.0213,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,2,0.0171,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,5,0.0194,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,6,0.0145,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,7,0.0077,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,8,0.0054,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,9,0.0076,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,10,0.0078,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,11,0.0088,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,12,0.0090,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,13,0.0084,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,14,0.0101,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,15,0.0160,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,16,0.0164,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,17,0.0115,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,18,0.0153,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,19,0.0219,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,20,0.0178,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,21,0.0110,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,22,0.0089,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-07-14,23,0.0083,NOX,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3818,2015-07-14,0,0.0485,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,1,0.0484,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,2,0.0194,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,3,0.0134,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,4,0.0163,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,5,0.0128,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,6,0.0062,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,7,0.0077,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,8,0.0062,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,9,0.0077,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,10,0.0118,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,11,0.0076,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,12,0.0047,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,13,0.0086,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,14,0.0113,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,15,0.0186,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,16,0.0505,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,17,0.0436,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,18,0.0512,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,19,0.0533,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,20,0.0592,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,21,0.0665,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,22,0.0158,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
3818,2015-07-14,23,0.0021,NOX,Parts Per Million ( ppm ),,,Long Beach-Route 710 Near Road           
2899,2015-07-14,0,0.0209,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,1,0.0101,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,2,0.0121,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,3,0.0279,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,4,0.0508,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,5,0.0320,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,6,0.0345,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,7,0.0391,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,15,0.0174,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,16,0.0172,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,17,0.0120,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,18,0.0107,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,19,0.0116,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,20,0.0128,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,21,0.0139,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,22,0.0222,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-07-14,23,0.0188,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-07-15,0,0.0105,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,1,0.0084,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,2,0.0080,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,3,0.0075,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,5,0.0072,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,6,0.0089,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,7,0.0111,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,8,0.0133,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,9,0.0146,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-07-15,10,0.0126,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
