site,date,start_hour,value,variable,units,quality,prelim,name 
2849,2015-08-09,21,0.1492,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-09,22,0.1568,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-09,23,0.1549,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-08-09,0,0.1950,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,1,0.2330,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,2,0.1845,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,3,0.2147,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,5,0.3175,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,6,0.2275,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,7,0.1655,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,8,0.1783,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,9,0.1647,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,10,0.1667,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,11,0.1665,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,12,0.1657,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,13,0.1598,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,14,0.1565,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,15,0.1548,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,16,0.1485,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,17,0.1410,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,18,0.1362,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,19,0.1348,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,20,0.1508,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,21,0.1602,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,22,0.1697,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-09,23,0.1379,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2015-08-09,0,0.4949,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,1,0.3842,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,2,0.3107,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,3,0.3253,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,4,0.5400,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,5,0.3553,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,6,0.4182,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,7,0.2613,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,8,0.2180,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,9,0.2282,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,10,0.2727,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,11,0.3033,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,12,0.2550,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,13,0.2253,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,14,0.2077,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,15,0.2093,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,16,0.2086,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,17,0.2083,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,18,0.2012,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,19,0.2155,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,20,0.2210,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,21,0.2598,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,22,0.2530,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-09,23,0.2493,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-08-10,0,0.1915,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,1,0.1473,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,2,0.1313,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,3,0.1284,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,5,0.1337,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,6,0.1597,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,7,0.1700,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,8,0.1710,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,9,0.1798,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,10,0.1742,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,11,0.1725,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,12,0.1950,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,13,0.2315,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,14,0.2463,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,15,0.2462,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,16,0.2138,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,17,0.1942,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,18,0.1845,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,19,0.1737,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,20,0.1630,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,21,0.1868,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,22,0.1812,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-10,23,0.1721,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-08-10,0,0.1204,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,1,0.1322,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,2,0.1290,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,3,0.1429,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,5,0.2242,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,6,0.2530,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,7,0.3103,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,8,0.2490,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,9,0.1803,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,10,0.1633,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,11,0.1810,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,12,0.1813,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,13,0.1722,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,14,0.1762,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,15,0.1820,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,16,0.1765,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,17,0.1565,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,18,0.1568,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,19,0.1482,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,20,0.1512,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,21,0.1640,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,22,0.1500,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-10,23,0.1811,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2015-08-10,0,0.2715,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,1,0.2547,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,2,0.2325,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,3,0.3077,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,4,0.5614,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,5,0.3843,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,6,0.3643,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,7,0.3975,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,8,0.2641,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,9,0.2705,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,10,0.3045,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,11,0.3278,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,12,0.3295,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,13,0.2438,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,14,0.2368,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,15,0.2248,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,16,0.2313,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,17,0.2298,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,18,0.2095,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,19,0.2144,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,20,0.2325,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,21,0.2315,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,22,0.1990,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-10,23,0.1985,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-08-11,0,0.2017,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,1,0.1690,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,2,0.1663,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,5,0.1848,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,6,0.2140,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,7,0.2692,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,8,0.2298,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,9,0.2035,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,10,0.2107,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,11,0.2220,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,12,0.2382,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,13,0.2285,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,14,0.2292,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,15,0.2177,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,16,0.2013,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,17,0.1963,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,18,0.1908,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,19,0.2110,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,20,0.2048,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,21,0.2000,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,22,0.2012,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-11,23,0.1925,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-08-11,0,0.1583,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,1,0.1573,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,2,0.1793,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,5,0.3823,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,6,0.3253,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,8,0.2702,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,9,0.2627,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,10,0.1967,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,11,0.1780,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,12,0.1600,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,13,0.1767,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,14,0.2305,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,15,0.1800,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,16,0.1858,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,17,0.1662,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,18,0.1723,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,19,0.1597,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,20,0.1425,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,21,0.1560,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,22,0.1298,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-11,23,0.1330,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2015-08-11,0,0.2968,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,1,0.3118,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,2,0.2612,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,3,0.2494,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,4,0.5522,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,5,0.2483,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,6,0.2180,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,7,0.2642,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,8,0.2983,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,9,0.3373,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,10,0.3883,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,11,0.4028,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,12,0.3372,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,13,0.2690,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,14,0.2313,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,15,0.2517,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,16,0.2536,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,17,0.2540,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,18,0.2447,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,19,0.2437,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,20,0.2373,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,21,0.2485,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,22,0.2405,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-11,23,0.2811,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-08-12,0,0.3157,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,1,0.1658,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,2,0.1517,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,3,0.1484,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,5,0.1618,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,6,0.1660,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,7,0.2915,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,8,0.3480,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,9,0.3307,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,10,0.3030,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,11,0.2408,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,12,0.2443,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,13,0.3022,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,14,0.2482,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,15,0.2250,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,16,0.2132,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,17,0.1883,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,18,0.1962,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,19,0.2327,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,20,0.2175,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,21,0.2032,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,22,0.2017,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-12,23,0.2381,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-08-12,0,0.1664,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,1,0.1978,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,2,0.2487,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,3,0.3284,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,5,1.0340,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,6,0.3865,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,7,0.4040,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,8,0.3997,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,9,0.3663,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,10,0.2928,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,11,0.2158,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,12,0.1830,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,13,0.1717,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,14,0.1707,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,15,0.1533,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,16,0.1435,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,17,0.1395,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,18,0.1525,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,19,0.1547,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,20,0.1627,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,21,0.2340,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,22,0.2008,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-08-12,23,0.2415,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2015-08-12,0,0.5066,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,1,0.3718,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,2,0.3835,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,3,0.4407,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,4,1.1736,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,5,0.8668,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,6,0.7375,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,7,0.5072,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,8,0.4520,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,9,0.5495,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,10,0.4823,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,11,0.3498,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,12,0.2659,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,13,0.2443,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,14,0.2383,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,15,0.2618,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,16,0.2478,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,17,0.2972,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,18,0.3138,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,19,0.3513,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,20,0.3641,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,21,0.3497,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,22,0.3483,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-08-12,23,0.2928,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-08-13,0,0.3134,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,1,0.2145,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,2,0.2057,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,3,0.1562,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,5,0.1660,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,6,0.2555,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,7,0.3272,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,8,0.4357,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,9,0.3785,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,10,0.3017,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,11,0.2905,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,12,0.3810,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,13,0.3728,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,14,0.2910,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,15,0.1975,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,16,0.1515,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,17,0.1603,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,18,0.1850,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,19,0.2073,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,20,0.2102,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,21,0.2313,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,22,0.2353,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-08-13,23,0.2394,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-08-13,0,0.2766,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
